ID,lat_coord,long_coord,elevation(ft),sample_ID,collect_date,desert,site_id,full_coord,latitude,longitude,county,state,permit,gps_flag
14,37.37054538913071,-117.97910191118717,1623,014,2026-01-23T00:00:00Z,great_basin,deep_springs,"N 37.370545, W 117.979102",N,W,Inyo,CA,deep_springs,NA
15,37.37051814794541,-117.97922269441187,1620.800048828125,015,2026-01-23T00:00:00Z,great_basin,deep_springs,"N 37.370518, W 117.979223",N,W,Inyo,CA,deep_springs,NA
16,37.37048663198948,-117.97933802939951,1622.199951171875,016,2026-01-23T00:00:00Z,great_basin,deep_springs,"N 37.370487, W 117.979338",N,W,Inyo,CA,deep_springs,NA
17,37.370548071339726,-117.97952083870769,1621.5999755859375,017,2026-01-23T00:00:00Z,great_basin,deep_springs,"N 37.370548, W 117.979521",N,W,Inyo,CA,deep_springs,NA
18,37.37068369053304,-117.97971756197512,1619.800048828125,018,2026-01-23T00:00:00Z,great_basin,deep_springs,"N 37.370684, W 117.979718",N,W,Inyo,CA,deep_springs,NA
19,37.37096616066992,-117.9795544501394,1614.4000244140625,019,2026-01-23T00:00:00Z,great_basin,deep_springs,"N 37.370966, W 117.979554",N,W,Inyo,CA,deep_springs,NA
20,37.37112675793469,-117.9795510135591,1613.4000244140625,020,2026-01-23T00:00:00Z,great_basin,deep_springs,"N 37.371127, W 117.979551",N,W,Inyo,CA,deep_springs,NA
21,37.371204290539026,-117.97949443571268,1611.4000244140625,021,2026-01-23T00:00:00Z,great_basin,deep_springs,"N 37.371204, W 117.979494",N,W,Inyo,CA,deep_springs,NA
22,37.37132515758276,-117.9794719722122,1610.5999755859375,022,2026-01-23T00:00:00Z,great_basin,deep_springs,"N 37.371325, W 117.979472",N,W,Inyo,CA,deep_springs,NA
23,37.37136522307992,-117.97960407100618,1610.800048828125,023,2026-01-23T00:00:00Z,great_basin,deep_springs,"N 37.371365, W 117.979604",N,W,Inyo,CA,deep_springs,NA
24,37.37161483615637,-117.9790703114122,1603.800048828125,024,2026-01-23T00:00:00Z,great_basin,deep_springs,"N 37.371615, W 117.979070",N,W,Inyo,CA,deep_springs,NA
25,37.43072351440787,-117.93858068995178,1941.199951171875,025,2026-01-24T00:00:00Z,great_basin,moss_barren,"N 37.430724, W 117.938581",N,W,Inyo,CA,deep_springs,NA
26,37.26300364360213,-118.15441285260023,2177.60009765625,026,2026-01-24T00:00:00Z,great_basin,ridge,"N 37.263004, W 118.154413",N,W,Inyo,CA,ben,NA
27,37.26308184675872,-118.15427027642727,2184,027,2026-01-24T00:00:00Z,great_basin,ridge,"N 37.263082, W 118.154270",N,W,Inyo,CA,ben,NA
28,37.263031555339694,-118.15427144989371,2184.39990234375,028,2026-01-24T00:00:00Z,great_basin,ridge,"N 37.263032, W 118.154271",N,W,Inyo,CA,ben,NA
29,37.26318276487291,-118.1541805062443,2185.60009765625,029,2026-01-24T00:00:00Z,great_basin,ridge,"N 37.263183, W 118.1541.81",N,W,Inyo,CA,ben,NA
30,37.26375633850694,-118.15391974523664,2189.60009765625,030,2026-01-24T00:00:00Z,great_basin,ridge,"N 37.263756, W 118.153920",N,W,Inyo,CA,ben,NA
31,37.19164581969381,-117.99880625680088,2041,031,2026-01-24T00:00:00Z,GB-M_transition,joshua_tree,"N 37.191646, W 117.998806",N,W,Inyo,CA,ben,NA
32,37.1916579734534,-117.99890683963895,2040.5999755859375,032,2026-01-24T00:00:00Z,GB-M_transition,joshua_tree,"N 37.191658, W 117.998907",N,W,Inyo,CA,ben,NA
33,37.191604329273105,-117.99886090680957,2041,033,2026-01-24T00:00:00Z,GB-M_transition,joshua_tree,"N 37.191604, W 117.998861",N,W,Inyo,CA,ben,NA
34,37.19159737229347,-117.99888110719621,2041.800048828125,034,2026-01-24T00:00:00Z,GB-M_transition,joshua_tree,"N 37.191597, W 117.998881",N,W,Inyo,CA,ben,NA
35,37.19155412167311,-117.99907288514079,2043,035,2026-01-24T00:00:00Z,GB-M_transition,joshua_tree,"N 37.191554, W 117.999073",N,W,Inyo,CA,ben,NA
36,37.191680688411,-117.99915083684027,2042.5999755859375,036,2026-01-24T00:00:00Z,GB-M_transition,joshua_tree,"N 37.191681, W 117.999151",N,W,Inyo,CA,ben,NA
37,33.24068094603717,-116.38910349458456,214,037,2026-02-25T00:00:00Z,sonoran,anza_reserve,"N 33.240681, W 116.389103",N,W,San_Diego,CA,steele-burnand,incorrect
38,33.23999463580549,-116.39075079001486,212.1999969482422,038,2026-02-25T00:00:00Z,sonoran,anza_reserve,"N 33.2339995, W 116.390751",N,W,San_Diego,CA,steele-burnand,incorrect
39,33.23965407907963,-116.39114029705524,213.60000610351562,039,2026-02-25T00:00:00Z,sonoran,anza_reserve,"N 33.239654, W 116.39114",N,W,San_Diego,CA,steele-burnand,NA
40,33.239470766857266,-116.39126669615507,216.8000030517578,040,2026-02-25T00:00:00Z,sonoran,anza_reserve,"N 33.239471, W 116.391267",N,W,San_Diego,CA,steele-burnand,NA
41,33.239500019699335,-116.39157506637275,215.60000610351562,041,2026-02-25T00:00:00Z,sonoran,anza_reserve,"N 33.2395, W 116.391575",N,W,San_Diego,CA,steele-burnand,NA
42,33.23950069025159,-116.39185116626322,217,042,2026-02-25T00:00:00Z,sonoran,anza_reserve,"N 33.239501, W 116.391851",N,W,San_Diego,CA,steele-burnand,NA
43,33.23945953510702,-116.3921872805804,219.8000030517578,043,2026-02-25T00:00:00Z,sonoran,anza_reserve,"N 33.23946, W 116.392187",N,W,San_Diego,CA,steele-burnand,NA
44,33.23942215181887,-116.39371806755662,224.39999389648438,044,2026-02-26T00:00:00Z,sonoran,anza_reserve,"N 33.239422, W 116.393718",N,W,San_Diego,CA,steele-burnand,NA
45,33.23937320150435,-116.3938985299319,222.8000030517578,045,2026-02-25T00:00:00Z,sonoran,anza_reserve,"N 33.239373, W 116.393899",N,W,San_Diego,CA,steele-burnand,NA
46,33.23962180875242,-116.39479732140899,227,046,2026-02-25T00:00:00Z,sonoran,anza_reserve,"N 33.239622, W 116.394797",N,W,San_Diego,CA,steele-burnand,NA
