
metadata
ID,name,desc,time,keywords,minlat,minlon,maxlat,maxlon,
1,,,2026-07-10T17:45:33Z,,33.105022190138698,-122.476792009547353,37.723835483193398,-116.38910349458456,

author
ID,name,email,

copyright
year,license,author,

link
metadataID,authorID,wptID,rteptID,trkptID,rteID,trkID,text,type,href,
1,,,,,,,"Garmin International",,http://www.garmin.com,

rte
ID,name,cmt,desc,src,number,type,IsAutoNamed,DisplayColor,TransportationMode,TripName,Date,DayNumber,

rtept
ID,rteID,lat,lon,ele,time,magvar,geoidheight,name,cmt,desc,src,sym,type,fix,sat,hdop,vdop,pdop,ageofdgpsdata,dgpsid,DepartureTime,StopDuration,ArrivalTime,CalculationMode,ElevationMode,NamedRoad_Name,NamedRoad_Id,NamedRoad_ProductId,TransportationMode,

wpt
ID,lat,lon,ele,time,magvar,geoidheight,name,cmt,desc,src,sym,type,fix,sat,hdop,vdop,pdop,ageofdgpsdata,dgpsid,Proximity,Temperature,Depth,DisplayMode,Samples,Expiration,CreationTime,
68,34.137412486597896,-116.458315635100007,1088.199951171875,2026-07-10T17:24:45Z,,,"0069",,,,"Campground","user",,,,,,,,,,,SymbolAndName,,,2026-07-10T17:24:45Z,
69,34.139858912676573,-116.456861710175872,1109.5999755859375,2026-07-10T17:24:45Z,,,"0070",,,,"Campground","user",,,,,,,,,,,SymbolAndName,,,2026-07-10T17:24:45Z,
70,34.137118197977543,-116.456753751263022,1090.4000244140625,2026-07-10T17:24:45Z,,,"0071",,,,"Campground","user",,,,,,,,,,,SymbolAndName,,,2026-07-10T17:24:45Z,
71,34.135488756000996,-116.457053991034627,1078.5999755859375,2026-07-10T17:24:45Z,,,"0072",,,,"Campground","user",,,,,,,,,,,SymbolAndName,,,2026-07-10T17:24:45Z,
72,34.152942225337029,-116.476101279258728,1212.4000244140625,2026-07-10T17:24:45Z,,,"0073",,,,"Campground","user",,,,,,,,,,,SymbolAndName,,,2026-07-10T17:24:45Z,
73,34.152839798480272,-116.476251650601625,1216.4000244140625,2026-07-10T17:24:45Z,,,"0074",,,,"Campground","user",,,,,,,,,,,SymbolAndName,,,2026-07-10T17:24:45Z,
74,34.152739718556404,-116.476125586777925,1220.4000244140625,2026-07-10T17:24:45Z,,,"0075",,,,"Campground","user",,,,,,,,,,,SymbolAndName,,,2026-07-10T17:24:45Z,
75,34.153038784861565,-116.475676065310836,1214.5999755859375,2026-07-10T17:24:45Z,,,"0076",,,,"Campground","user",,,,,,,,,,,SymbolAndName,,,2026-07-10T17:24:45Z,
76,34.153220504522324,-116.475782012566924,1214.5999755859375,2026-07-10T17:24:45Z,,,"0077",,,,"Campground","user",,,,,,,,,,,SymbolAndName,,,2026-07-10T17:24:45Z,
77,34.153219917789102,-116.475973790511489,1214.4000244140625,2026-07-10T17:24:45Z,,,"0078",,,,"Campground","user",,,,,,,,,,,SymbolAndName,,,2026-07-10T17:24:45Z,
78,34.152259435504675,-116.473316056653857,1217,2026-07-10T17:24:45Z,,,"0079",,,,"Campground","user",,,,,,,,,,,SymbolAndName,,,2026-07-10T17:24:45Z,
79,34.152202438563108,-116.473600789904594,1215.5999755859375,2026-07-10T17:24:45Z,,,"0080",,,,"Campground","user",,,,,,,,,,,SymbolAndName,,,2026-07-10T17:24:45Z,
80,34.147891039028764,-116.457158932462335,1250,2026-07-10T17:24:45Z,,,"0100",,,,"Picnic Area","user",,,,,,,,,,,SymbolAndName,,,2026-07-10T17:24:45Z,
